word_id	text_id	sentence_id	word_form	word_gloss	sent_audio_start	sent_audio_end	sent_form	sent_translation
150	1	ORIGTAMs32	¹am'la	NA	139.6277	140.7732	¹am'la ¹sja suttai ¹ca ²kham-pa-cim male	tu a pu manger la chair de ta mère sans broncher, ma foi
151	1	ORIGTAMs32	¹sja	NA	139.6277	140.7732	¹am'la ¹sja suttai ¹ca ²kham-pa-cim male	tu a pu manger la chair de ta mère sans broncher, ma foi
152	1	ORIGTAMs32	suttai	NA	139.6277	140.7732	¹am'la ¹sja suttai ¹ca ²kham-pa-cim male	tu a pu manger la chair de ta mère sans broncher, ma foi
153	1	ORIGTAMs32	¹ca	NA	139.6277	140.7732	¹am'la ¹sja suttai ¹ca ²kham-pa-cim male	tu a pu manger la chair de ta mère sans broncher, ma foi
154	1	ORIGTAMs32	²kham-pa-cim	NA	139.6277	140.7732	¹am'la ¹sja suttai ¹ca ²kham-pa-cim male	tu a pu manger la chair de ta mère sans broncher, ma foi
155	1	ORIGTAMs32	male	NA	139.6277	140.7732	¹am'la ¹sja suttai ¹ca ²kham-pa-cim male	tu a pu manger la chair de ta mère sans broncher, ma foi
156	1	ORIGTAMs33	¹in-se-m	NA	140.7732	142.1830	¹in-se-m ³a-¹ca-lai, i:, ¹cja:-ko »	nous autres ne l'avons pas mangé, tiens, regarde »
157	1	ORIGTAMs33	³a-¹ca-lai	NA	140.7732	142.1830	¹in-se-m ³a-¹ca-lai, i:, ¹cja:-ko »	nous autres ne l'avons pas mangé, tiens, regarde »
158	1	ORIGTAMs33	i:	NA	140.7732	142.1830	¹in-se-m ³a-¹ca-lai, i:, ¹cja:-ko »	nous autres ne l'avons pas mangé, tiens, regarde »
159	1	ORIGTAMs33	¹cja:-ko	NA	140.7732	142.1830	¹in-se-m ³a-¹ca-lai, i:, ¹cja:-ko »	nous autres ne l'avons pas mangé, tiens, regarde »
160	1	ORIGTAMs34	³pi-ma-la	NA	142.4666	143.9260	³pi-ma-la pal-ʈi	quand il lui dirent ça
161	1	ORIGTAMs34	pal-ʈi	NA	142.4666	143.9260	³pi-ma-la pal-ʈi	quand il lui dirent ça
162	1	ORIGTAMs35	³ca	NA	145.8149	148.3124	³ca ¹cjaŋpa ³pi-pa, ³pomo ¹kha-si	le jeune frère, furieux
163	1	ORIGTAMs35	¹cjaŋpa	NA	145.8149	148.3124	³ca ¹cjaŋpa ³pi-pa, ³pomo ¹kha-si	le jeune frère, furieux
164	1	ORIGTAMs35	³pi-pa	NA	145.8149	148.3124	³ca ¹cjaŋpa ³pi-pa, ³pomo ¹kha-si	le jeune frère, furieux
165	1	ORIGTAMs35	³pomo	NA	145.8149	148.3124	³ca ¹cjaŋpa ³pi-pa, ³pomo ¹kha-si	le jeune frère, furieux
166	1	ORIGTAMs35	¹kha-si	NA	145.8149	148.3124	³ca ¹cjaŋpa ³pi-pa, ³pomo ¹kha-si	le jeune frère, furieux
167	1	ORIGTAMs36	³pomo	NA	149.2593	157.3880	³pomo ¹kha-si, ³oca ¹sja-se, ³kruŋ-se, ²to-cim-ro, ⁴pa:man-ta	furieux, avec cette viande, avec les boyaux, il frappa le brahmane
168	1	ORIGTAMs36	¹kha-si	NA	149.2593	157.3880	³pomo ¹kha-si, ³oca ¹sja-se, ³kruŋ-se, ²to-cim-ro, ⁴pa:man-ta	furieux, avec cette viande, avec les boyaux, il frappa le brahmane
169	1	ORIGTAMs36	³oca	NA	149.2593	157.3880	³pomo ¹kha-si, ³oca ¹sja-se, ³kruŋ-se, ²to-cim-ro, ⁴pa:man-ta	furieux, avec cette viande, avec les boyaux, il frappa le brahmane
170	1	ORIGTAMs36	¹sja-se	NA	149.2593	157.3880	³pomo ¹kha-si, ³oca ¹sja-se, ³kruŋ-se, ²to-cim-ro, ⁴pa:man-ta	furieux, avec cette viande, avec les boyaux, il frappa le brahmane
171	1	ORIGTAMs36	³kruŋ-se	NA	149.2593	157.3880	³pomo ¹kha-si, ³oca ¹sja-se, ³kruŋ-se, ²to-cim-ro, ⁴pa:man-ta	furieux, avec cette viande, avec les boyaux, il frappa le brahmane
172	1	ORIGTAMs36	²to-cim-ro	NA	149.2593	157.3880	³pomo ¹kha-si, ³oca ¹sja-se, ³kruŋ-se, ²to-cim-ro, ⁴pa:man-ta	furieux, avec cette viande, avec les boyaux, il frappa le brahmane
173	1	ORIGTAMs36	⁴pa:man-ta	NA	149.2593	157.3880	³pomo ¹kha-si, ³oca ¹sja-se, ³kruŋ-se, ²to-cim-ro, ⁴pa:man-ta	furieux, avec cette viande, avec les boyaux, il frappa le brahmane
174	1	ORIGTAMs37	lu:	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
175	1	ORIGTAMs37	¹ŋa-ca	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
176	1	ORIGTAMs37	⁴pa:man	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
177	1	ORIGTAMs37	¹ta-ci	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
178	1	ORIGTAMs37	⁴tamo-m	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
179	1	ORIGTAMs37	jat	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
180	1	ORIGTAMs37	¹jaŋ-ci	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
181	1	ORIGTAMs37	³pi-si	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
182	1	ORIGTAMs37	¹the-ta	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
183	1	ORIGTAMs37	⁴pa:man	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
184	1	ORIGTAMs37	⁴to:-ci	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
185	1	ORIGTAMs37	³pi-ci	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
186	1	ORIGTAMs37	¹the-se	NA	157.3880	162.8622	« lu:, ¹ŋa-ca ⁴pa:man ¹ta-ci ⁴tamo-m, jat ¹jaŋ-ci », ³pi-si, ¹the-ta, « ⁴pa:man ⁴to:-ci » ³pi-ci ¹the-se	« bon, je suis brahmane maintenant, j'ai trouvé ma caste », dit-il, « je suis devenu brahmane »
187	1	ORIGTAMs38	chetri-ta	NA	162.8622	165.0761	chetri-ta ²to-cim-ro, ²pho-se	il frappa le chetri avec l'estomac
188	1	ORIGTAMs38	²to-cim-ro	NA	162.8622	165.0761	chetri-ta ²to-cim-ro, ²pho-se	il frappa le chetri avec l'estomac
189	1	ORIGTAMs38	²pho-se	NA	162.8622	165.0761	chetri-ta ²to-cim-ro, ²pho-se	il frappa le chetri avec l'estomac
190	1	ORIGTAMs39	lu:	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
191	1	ORIGTAMs39	¹ŋa-ca	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
192	1	ORIGTAMs39	chetri	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
193	1	ORIGTAMs39	⁴to:-ci	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
194	1	ORIGTAMs39	³pi-si	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
195	1	ORIGTAMs39	chetri	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
196	1	ORIGTAMs39	¹ŋa-ta	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
197	1	ORIGTAMs39	jat	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
198	1	ORIGTAMs39	¹jaŋ-ci	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
199	1	ORIGTAMs39	jat	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
200	1	ORIGTAMs39	¹ta-ci	NA	165.0761	171.2387	«lu:, ¹ŋa-ca chetri ⁴to:-ci », ³pi-si, chetri, «¹ŋa-ta jat ¹jaŋ-ci, jat ¹ta-ci»	« bon, je suis devenu chetri », dit-il, « j'ai trouvé ma caste, j'ai ma caste »
201	1	ORIGTAMs40	³ot-che	NA	171.5945	174.2519	³ot-che ⁴cama, ⁴meme ¹khe ²som ¹ta-cim-ro	ainsi, alors, il y eut trois ancêtres
202	1	ORIGTAMs40	⁴cama	NA	171.5945	174.2519	³ot-che ⁴cama, ⁴meme ¹khe ²som ¹ta-cim-ro	ainsi, alors, il y eut trois ancêtres
203	1	ORIGTAMs40	⁴meme	NA	171.5945	174.2519	³ot-che ⁴cama, ⁴meme ¹khe ²som ¹ta-cim-ro	ainsi, alors, il y eut trois ancêtres
204	1	ORIGTAMs40	¹khe	NA	171.5945	174.2519	³ot-che ⁴cama, ⁴meme ¹khe ²som ¹ta-cim-ro	ainsi, alors, il y eut trois ancêtres
205	1	ORIGTAMs40	²som	NA	171.5945	174.2519	³ot-che ⁴cama, ⁴meme ¹khe ²som ¹ta-cim-ro	ainsi, alors, il y eut trois ancêtres
206	1	ORIGTAMs40	¹ta-cim-ro	NA	171.5945	174.2519	³ot-che ⁴cama, ⁴meme ¹khe ²som ¹ta-cim-ro	ainsi, alors, il y eut trois ancêtres
207	1	ORIGTAMs41	⁴meme	NA	174.2519	175.2663	⁴meme ¹khe ²som-la	ces trois ancêtres
208	1	ORIGTAMs41	¹khe	NA	174.2519	175.2663	⁴meme ¹khe ²som-la	ces trois ancêtres
209	1	ORIGTAMs41	²som-la	NA	174.2519	175.2663	⁴meme ¹khe ²som-la	ces trois ancêtres
210	1	ORIGTAMs42	⁴unma	NA	176.5870	182.2325	⁴unma ⁴taŋpo ⁴tui-ri, ⁴meme ¹khe ²som ³naŋ-la	autrefois, parmi ces trois ancêtres
211	1	ORIGTAMs42	⁴taŋpo	NA	176.5870	182.2325	⁴unma ⁴taŋpo ⁴tui-ri, ⁴meme ¹khe ²som ³naŋ-la	autrefois, parmi ces trois ancêtres
212	1	ORIGTAMs42	⁴tui-ri	NA	176.5870	182.2325	⁴unma ⁴taŋpo ⁴tui-ri, ⁴meme ¹khe ²som ³naŋ-la	autrefois, parmi ces trois ancêtres
213	1	ORIGTAMs42	⁴meme	NA	176.5870	182.2325	⁴unma ⁴taŋpo ⁴tui-ri, ⁴meme ¹khe ²som ³naŋ-la	autrefois, parmi ces trois ancêtres
214	1	ORIGTAMs42	¹khe	NA	176.5870	182.2325	⁴unma ⁴taŋpo ⁴tui-ri, ⁴meme ¹khe ²som ³naŋ-la	autrefois, parmi ces trois ancêtres
215	1	ORIGTAMs42	²som	NA	176.5870	182.2325	⁴unma ⁴taŋpo ⁴tui-ri, ⁴meme ¹khe ²som ³naŋ-la	autrefois, parmi ces trois ancêtres
216	1	ORIGTAMs42	³naŋ-la	NA	176.5870	182.2325	⁴unma ⁴taŋpo ⁴tui-ri, ⁴meme ¹khe ²som ³naŋ-la	autrefois, parmi ces trois ancêtres
217	1	ORIGTAMs43	⁴cama	NA	183.2205	187.2958	⁴cama, ¹tor ³poi-se, ³poi ⁴kjam-se ⁴cama, ¹mar ¹phep-ka-cim-ro	alors, du Tibet, alors venant du Tibet, ils descendirent
218	1	ORIGTAMs43	¹tor	NA	183.2205	187.2958	⁴cama, ¹tor ³poi-se, ³poi ⁴kjam-se ⁴cama, ¹mar ¹phep-ka-cim-ro	alors, du Tibet, alors venant du Tibet, ils descendirent
219	1	ORIGTAMs43	³poi-se	NA	183.2205	187.2958	⁴cama, ¹tor ³poi-se, ³poi ⁴kjam-se ⁴cama, ¹mar ¹phep-ka-cim-ro	alors, du Tibet, alors venant du Tibet, ils descendirent
220	1	ORIGTAMs43	³poi	NA	183.2205	187.2958	⁴cama, ¹tor ³poi-se, ³poi ⁴kjam-se ⁴cama, ¹mar ¹phep-ka-cim-ro	alors, du Tibet, alors venant du Tibet, ils descendirent
221	1	ORIGTAMs43	⁴kjam-se	NA	183.2205	187.2958	⁴cama, ¹tor ³poi-se, ³poi ⁴kjam-se ⁴cama, ¹mar ¹phep-ka-cim-ro	alors, du Tibet, alors venant du Tibet, ils descendirent
222	1	ORIGTAMs43	⁴cama	NA	183.2205	187.2958	⁴cama, ¹tor ³poi-se, ³poi ⁴kjam-se ⁴cama, ¹mar ¹phep-ka-cim-ro	alors, du Tibet, alors venant du Tibet, ils descendirent
223	1	ORIGTAMs43	¹mar	NA	183.2205	187.2958	⁴cama, ¹tor ³poi-se, ³poi ⁴kjam-se ⁴cama, ¹mar ¹phep-ka-cim-ro	alors, du Tibet, alors venant du Tibet, ils descendirent
224	1	ORIGTAMs43	¹phep-ka-cim-ro	NA	183.2205	187.2958	⁴cama, ¹tor ³poi-se, ³poi ⁴kjam-se ⁴cama, ¹mar ¹phep-ka-cim-ro	alors, du Tibet, alors venant du Tibet, ils descendirent
225	1	ORIGTAMs44	³poi	NA	188.0015	195.4641	³poi ⁴kjam-se, ¹mar ¹phep-ka-si, ³poi-se ¹mar ¹phep-ka-si,	en descendant du Tibet
226	1	ORIGTAMs44	⁴kjam-se	NA	188.0015	195.4641	³poi ⁴kjam-se, ¹mar ¹phep-ka-si, ³poi-se ¹mar ¹phep-ka-si,	en descendant du Tibet
227	1	ORIGTAMs44	¹mar	NA	188.0015	195.4641	³poi ⁴kjam-se, ¹mar ¹phep-ka-si, ³poi-se ¹mar ¹phep-ka-si,	en descendant du Tibet
228	1	ORIGTAMs44	¹phep-ka-si	NA	188.0015	195.4641	³poi ⁴kjam-se, ¹mar ¹phep-ka-si, ³poi-se ¹mar ¹phep-ka-si,	en descendant du Tibet
229	1	ORIGTAMs44	³poi-se	NA	188.0015	195.4641	³poi ⁴kjam-se, ¹mar ¹phep-ka-si, ³poi-se ¹mar ¹phep-ka-si,	en descendant du Tibet
230	1	ORIGTAMs44	¹mar	NA	188.0015	195.4641	³poi ⁴kjam-se, ¹mar ¹phep-ka-si, ³poi-se ¹mar ¹phep-ka-si,	en descendant du Tibet
231	1	ORIGTAMs44	¹phep-ka-si	NA	188.0015	195.4641	³poi ⁴kjam-se, ¹mar ¹phep-ka-si, ³poi-se ¹mar ¹phep-ka-si,	en descendant du Tibet
232	1	ORIGTAMs45	¹tor-se	NA	195.4641	198.3574	¹tor-se ²choŋ-tui-jul-ʈi ³tan ¹sja:-cim-ro	venant d'en haut, ils séjournèrent à Chongduiyul
233	1	ORIGTAMs45	²choŋ-tui-jul-ʈi	NA	195.4641	198.3574	¹tor-se ²choŋ-tui-jul-ʈi ³tan ¹sja:-cim-ro	venant d'en haut, ils séjournèrent à Chongduiyul
234	1	ORIGTAMs45	³tan	NA	195.4641	198.3574	¹tor-se ²choŋ-tui-jul-ʈi ³tan ¹sja:-cim-ro	venant d'en haut, ils séjournèrent à Chongduiyul
235	1	ORIGTAMs45	¹sja:-cim-ro	NA	195.4641	198.3574	¹tor-se ²choŋ-tui-jul-ʈi ³tan ¹sja:-cim-ro	venant d'en haut, ils séjournèrent à Chongduiyul
236	1	ORIGTAMs46	²choŋ-tui-jul-ʈi	NA	199.2395	201.0743	²choŋ-tui-jul-ʈi ³tan ¹sja:-ma	comme ils séjournaient à Chongduiyul
237	1	ORIGTAMs46	³tan	NA	199.2395	201.0743	²choŋ-tui-jul-ʈi ³tan ¹sja:-ma	comme ils séjournaient à Chongduiyul
238	1	ORIGTAMs46	¹sja:-ma	NA	199.2395	201.0743	²choŋ-tui-jul-ʈi ³tan ¹sja:-ma	comme ils séjournaient à Chongduiyul
239	1	ORIGTAMs47	⁴meme	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
240	1	ORIGTAMs47	¹khe	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
241	1	ORIGTAMs47	²som	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
242	1	ORIGTAMs47	³naŋ-ri	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
243	1	ORIGTAMs47	¹moktan	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
244	1	ORIGTAMs47	⁴meme	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
245	1	ORIGTAMs47	⁴kik	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
246	1	ORIGTAMs47	³kisiŋ	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
247	1	ORIGTAMs47	⁴meme	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
248	1	ORIGTAMs47	⁴kik	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
249	1	ORIGTAMs47	³joncan	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
250	1	ORIGTAMs47	⁴meme	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
251	1	ORIGTAMs47	⁴kik	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
252	1	ORIGTAMs47	⁴meme	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
253	1	ORIGTAMs47	²som	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
254	1	ORIGTAMs47	¹kha-cim-ro	NA	201.0743	207.0197	⁴meme ¹khe ²som ³naŋ-ri, ¹moktan ⁴meme ⁴kik, ³kisiŋ ⁴meme ⁴kik, ³joncan ⁴meme ⁴kik, ⁴meme ²som ¹kha-cim-ro	parmi les trois ancêtres, l'ancêtre Moktan, l'ancêtre Gising, l'ancêtre Yoncan, les trois ancêtres vinrent
255	1	ORIGTAMs48	⁴ʈam-ri	NA	207.0197	209.1897	⁴ʈam-ri ³pi-pa, ⁴ʈam-ri ¹phep-ka-si	au lieu dit Tram, à Tram quand ils arrivèrent
256	1	ORIGTAMs48	³pi-pa	NA	207.0197	209.1897	⁴ʈam-ri ³pi-pa, ⁴ʈam-ri ¹phep-ka-si	au lieu dit Tram, à Tram quand ils arrivèrent
257	1	ORIGTAMs48	⁴ʈam-ri	NA	207.0197	209.1897	⁴ʈam-ri ³pi-pa, ⁴ʈam-ri ¹phep-ka-si	au lieu dit Tram, à Tram quand ils arrivèrent
258	1	ORIGTAMs48	¹phep-ka-si	NA	207.0197	209.1897	⁴ʈam-ri ³pi-pa, ⁴ʈam-ri ¹phep-ka-si	au lieu dit Tram, à Tram quand ils arrivèrent
259	1	ORIGTAMs49	aaa	NA	210.0009	211.8244	aaa, ⁴meme ⁴kik-se ¹tik ¹ta-cim-ro	aaa, qu'arriva-t-il à l'un des ancêtres
